order_id,order_date,customer_id,region,country,category,product,customer_segment,units,unit_price,unit_cost,revenue,cost,margin,discount_pct,status,is_returned
11827,2024-09-17,C1201,EMEA,Finland,Services,Custom Integration,Enterprise,16,1374.15,408.10,21986.40,6529.60,15456.80,,Shipped,0
12296,2024-09-17,C1183,AMER,Mexico,Software,Cloud Backup 1TB,Enterprise,9,66.51,7.03,598.59,63.27,535.32,0.00,Shipped,0
12737,2024-09-17,C1008,EMEA,United Kingdom,Accessories,Monitor Arm,SMB,4,99.55,34.85,298.65,139.40,159.25,0.25,Shipped,0
10265,2024-09-18,C1061,AMER,United States,Services,Custom Integration,SMB,5,1420.42,409.69,7102.10,2048.45,5053.65,0.00,Pending,0
11136,2024-09-18,C1278,EMEA,Finland,Accessories,Monitor Arm,Consumer,3,95.23,34.99,285.69,104.97,180.72,0.00,Delivered,0
12878,2024-09-18,C1070,AMER,Canada,Accessories,Cable Set,SMB,8,16.11,4.40,128.88,35.20,93.68,0.00,Cancelled,0
10608,2024-09-19,C1108,AMER,United States,Hardware,Mechanical Keyboard,SMB,7,142.47,50.03,797.83,350.21,447.62,0.20,Delivered,0
10740,2024-09-19,C1214,APAC,India,Software,VPN Annual,Consumer,1,41.76,3.20,41.76,3.20,38.56,0.00,Pending,0
10731,2024-09-20,C1207,APAC,India,Hardware,Mechanical Keyboard,Enterprise,12,136.23,48.08,1634.76,576.96,1057.80,0.00,Delivered,0
10571,2024-09-21,C1218,AMER,Canada,Hardware,"27"" Monitor",Consumer,1,343.55,138.30,343.55,138.30,205.25,0.00,Delivered,1
11797,2024-09-21,C1145,EMEA,Finland,Hardware,Mechanical Keyboard,Mid-Market,9,144.09,51.18,1102.29,460.62,641.67,0.15,Cancelled,0
11810,2024-09-21,C1166,EMEA,Spain,Hardware,Webcam HD,Mid-Market,2,93.49,33.04,177.63,66.08,111.55,0.05,Delivered,0
12840,2024-09-21,C1201,AMER,Brazil,Hardware,Laptop Stand,Enterprise,6,49.00,14.85,249.90,89.10,160.80,0.15,Delivered,0
10868,2024-09-22,C1072,EMEA,Netherlands,Software,VPN Annual,SMB,2,45.56,3.04,91.12,6.08,85.04,0.00,Delivered,0
11430,2024-09-22,C1210,AMER,Canada,Hardware,Docking Station,Enterprise,12,235.77,88.71,2829.24,1064.52,1764.72,0.00,Delivered,0
10453,2024-09-23,C1306,AMER,Mexico,Hardware,USB-C Hub,Consumer,1,53.05,21.67,53.05,21.67,31.38,0.00,Delivered,0
11246,2024-09-23,C1182,APAC,India,Software,Analytics Platform,Enterprise,13,462.45,37.39,6011.85,486.07,5525.78,0.00,Delivered,1
11822,2024-09-23,C1187,APAC,Singapore,Software,Cloud Backup 1TB,Enterprise,16,68.73,6.88,1099.68,110.08,989.60,0.00,Delivered,0
10262,2024-09-24,C1060,EMEA,United Kingdom,Hardware,Laptop Stand,SMB,7,47.38,14.81,331.66,103.67,227.99,0.00,Delivered,0
10050,2024-09-25,C1144,EMEA,Finland,Accessories,Cable Set,Mid-Market,11,16.89,4.31,157.92,47.41,110.51,0.15,Delivered,0
11700,2024-09-25,C1185,EMEA,Germany,Software,Analytics Platform,Enterprise,19,436.85,36.97,7885.14,702.43,7182.71,0.05,Delivered,0
11734,2024-09-25,C1134,EMEA,Germany,Software,VPN Annual,Mid-Market,6,44.54,3.26,267.24,19.56,247.68,0.00,Delivered,0
12119,2024-09-25,C1128,AMER,Mexico,Hardware,Mechanical Keyboard,Mid-Market,2,142.04,50.02,284.08,100.04,184.04,0.00,Delivered,0
12479,2024-09-25,C1237,EMEA,Spain,Services,Priority Support,Consumer,3,211.18,37.19,633.54,111.57,521.97,0.00,Delivered,0
12771,2024-09-25,C1203,AMER,Brazil,Services,Onboarding Workshop,Enterprise,20,545.23,146.46,10904.60,2929.20,7975.40,,Delivered,0
11022,2024-09-26,C1071,EMEA,Sweden,Accessories,Cable Set,SMB,6,16.40,4.36,98.40,26.16,72.24,0.00,Delivered,0
11335,2024-09-26,C1111,EMEA,United Kingdom,Accessories,Carry Sleeve,SMB,2,33.38,7.98,66.76,15.96,50.80,0.00,Delivered,0
10383,2024-09-27,C1310,EMEA,Netherlands,Accessories,Monitor Arm,Consumer,3,100.89,35.30,302.67,105.90,196.77,,Delivered,0
10508,2024-09-27,C1035,AMER,Brazil,Software,Editor Pro License,SMB,1,109.52,9.83,109.52,9.83,99.69,0.00,Delivered,0
10786,2024-09-27,C1055,EMEA,Netherlands,Services,Training Course,SMB,5,379.26,84.04,1896.30,420.20,1476.10,0.00,Delivered,0
11002,2024-09-27,C1025,AMER,Brazil,Accessories,Desk Mat,SMB,8,25.32,6.15,202.56,49.20,153.36,0.00,Delivered,0
11160,2024-09-27,C1058,EMEA,Netherlands,Services,Priority Support,SMB,5,201.28,35.37,1006.40,176.85,829.55,0.00,Delivered,0
11180,2024-09-27,C1121,EMEA,Sweden,Services,Onboarding Workshop,Mid-Market,11,580.88,154.97,6389.68,1704.67,4685.01,0.00,Delivered,0
11466,2024-09-27,C1003,AMER,United States,Hardware,USB-C Hub,SMB,4,53.26,21.08,213.04,84.32,128.72,0.00,Pending,0
11785,2024-09-27,C1252,EMEA,Sweden,Hardware,Docking Station,Consumer,3,229.60,89.46,688.80,268.38,420.42,0.00,Shipped,0
10327,2024-09-28,C1228,EMEA,Germany,Hardware,Webcam HD,Consumer,1,91.88,32.37,91.88,32.37,59.51,0.00,Delivered,0
10423,2024-09-28,C1117,AMER,Canada,Services,Training Course,SMB,4,386.57,84.23,1546.28,336.92,1209.36,0.00,Delivered,0
11977,2024-09-28,C1094,AMER,Brazil,Software,Analytics Platform,SMB,7,441.58,34.21,3091.06,239.47,2851.59,0.00,Delivered,0
10947,2024-09-29,C1177,APAC,South Korea,Software,Analytics Platform,Mid-Market,6,420.64,36.24,2271.46,217.44,2054.02,0.10,Shipped,0
11146,2024-09-29,C1009,EMEA,Finland,Services,Training Course,SMB,8,399.03,88.79,3192.24,710.32,2481.92,0.00,Delivered,0
11357,2024-09-29,C1095,APAC,India,Services,Training Course,SMB,4,409.71,87.17,1638.84,348.68,1290.16,0.00,Delivered,0
12074,2024-09-29,C1048,APAC,Singapore,Accessories,Monitor Arm,SMB,2,100.30,35.38,200.60,70.76,129.84,0.00,Delivered,0
12164,2024-09-29,C1182,EMEA,Sweden,Accessories,Carry Sleeve,Enterprise,16,33.79,8.29,540.64,132.64,408.00,0.00,Delivered,0
12277,2024-09-29,C1183,AMER,United States,Hardware,Webcam HD,Enterprise,16,85.09,32.60,1361.44,521.60,839.84,0.00,Delivered,0
10082,2024-09-30,C1189,APAC,Australia,Accessories,Monitor Arm,Enterprise,19,102.39,33.21,1945.41,630.99,1314.42,0.00,Delivered,0
11201,2024-09-30,C1288,EMEA,Germany,Services,Training Course,Consumer,1,382.23,87.70,382.23,87.70,294.53,0.00,Delivered,0
11536,2024-09-30,C1204,APAC,Australia,Accessories,Carry Sleeve,Enterprise,17,33.18,8.36,564.06,142.12,421.94,0.00,Delivered,0
11796,2024-09-30,C1052,AMER,Brazil,Services,Custom Integration,SMB,3,1404.38,421.36,4213.14,1264.08,2949.06,0.00,Delivered,0
11860,2024-09-30,C1208,AMER,Mexico,Software,Editor Pro License,Enterprise,16,109.01,10.36,1744.16,165.76,1578.40,0.00,Delivered,0
10890,2024-10-01,C1182,APAC,Australia,Hardware,Docking Station,Enterprise,4,217.19,89.72,868.76,358.88,509.88,,Delivered,0
12414,2024-10-01,C1114,EMEA,Netherlands,Accessories,Carry Sleeve,SMB,2,30.56,8.51,61.12,17.02,44.10,0.00,Delivered,0
12465,2024-10-01,C1196,APAC,Singapore,Software,Editor Pro License,Enterprise,8,111.38,10.21,891.04,81.68,809.36,0.00,Delivered,0
10487,2024-10-02,C1187,EMEA,Germany,Software,Design Suite,Enterprise,14,265.20,28.02,3341.52,392.28,2949.24,0.10,Shipped,0
10613,2024-10-02,C1264,EMEA,United Kingdom,Accessories,Cable Set,Consumer,4,15.48,4.34,58.82,17.36,41.46,0.05,Delivered,0
10710,2024-10-02,C1154,EMEA,Germany,Accessories,Desk Mat,Mid-Market,12,27.91,6.42,334.92,77.04,257.88,0.00,Delivered,0
11538,2024-10-02,C1021,AMER,Mexico,Services,Priority Support,SMB,3,205.83,35.11,617.49,105.33,512.16,0.00,Cancelled,0
11800,2024-10-02,C1021,EMEA,United Kingdom,Services,Onboarding Workshop,SMB,3,532.24,144.50,1596.72,433.50,1163.22,0.00,Delivered,0
12140,2024-10-02,C1021,EMEA,United Kingdom,Software,Editor Pro License,SMB,6,108.52,9.78,651.12,58.68,592.44,0.00,Delivered,0
12504,2024-10-02,C1113,AMER,Mexico,Services,Onboarding Workshop,SMB,2,586.36,145.96,1172.72,291.92,880.80,0.00,Delivered,0
12611,2024-10-02,C1198,EMEA,Germany,Accessories,Cable Set,Enterprise,17,17.09,4.21,290.53,71.57,218.96,0.00,Delivered,0
10688,2024-10-03,C1206,AMER,Brazil,Services,Custom Integration,Enterprise,18,1336.50,434.74,24057.00,7825.32,16231.68,0.00,Shipped,0
10883,2024-10-03,C1236,AMER,Brazil,Hardware,Webcam HD,Consumer,1,83.91,31.73,71.32,31.73,39.59,0.15,Delivered,0
11465,2024-10-03,C1210,AMER,United States,Hardware,Docking Station,Enterprise,8,222.50,89.58,1513.00,716.64,796.36,0.15,Delivered,0
11503,2024-10-03,C1102,AMER,United States,Software,Editor Pro License,SMB,3,104.78,9.85,314.34,29.55,284.79,,Delivered,0
11602,2024-10-03,C1301,AMER,Brazil,Accessories,Desk Mat,Consumer,4,25.29,6.43,101.16,25.72,75.44,0.00,Delivered,0
12234,2024-10-03,C1242,EMEA,Spain,Services,Custom Integration,Consumer,1,1338.88,438.17,1338.88,438.17,900.71,0.00,Delivered,1
12536,2024-10-03,C1154,APAC,Japan,Software,Editor Pro License,Mid-Market,6,111.43,9.83,568.29,58.98,509.31,0.15,Delivered,0
12845,2024-10-03,C1195,EMEA,United Kingdom,Hardware,Mechanical Keyboard,Enterprise,18,149.97,48.34,2429.51,870.12,1559.39,0.10,Delivered,0
10032,2024-10-04,C1264,EMEA,Spain,Hardware,"27"" Monitor",Consumer,4,378.31,134.87,1513.24,539.48,973.76,0.00,Delivered,0
11055,2024-10-04,C1284,AMER,Brazil,Software,Analytics Platform,Consumer,3,421.93,36.40,1265.79,109.20,1156.59,0.00,Delivered,0
12073,2024-10-05,C1192,APAC,Japan,Software,VPN Annual,Enterprise,4,46.08,3.13,165.89,12.52,153.37,0.10,Delivered,0
12236,2024-10-05,C1270,EMEA,Finland,Hardware,Mechanical Keyboard,Consumer,1,149.67,47.38,149.67,47.38,102.29,0.00,Delivered,0
10230,2024-10-06,C1171,EMEA,Germany,Services,Custom Integration,Mid-Market,4,1405.83,411.10,5623.32,1644.40,3978.92,0.00,Delivered,0
11789,2024-10-06,C1192,EMEA,Sweden,Services,Custom Integration,Enterprise,8,1362.78,437.67,10902.24,3501.36,7400.88,0.00,Delivered,1
12747,2024-10-06,C1189,APAC,Singapore,Accessories,Carry Sleeve,Enterprise,19,33.05,7.89,627.95,149.91,478.04,0.00,Delivered,0
12773,2024-10-06,C1129,EMEA,Sweden,Accessories,Desk Mat,Mid-Market,6,27.25,6.40,163.50,38.40,125.10,0.00,Delivered,0
11030,2024-10-07,C1181,EMEA,Germany,Hardware,USB-C Hub,Enterprise,14,58.97,20.85,825.58,291.90,533.68,0.00,Shipped,0
11213,2024-10-07,C1188,AMER,Mexico,Software,VPN Annual,Enterprise,8,45.08,3.03,360.64,24.24,336.40,0.00,Delivered,0
11995,2024-10-07,C1172,AMER,Canada,Hardware,Docking Station,Mid-Market,7,232.22,90.75,1625.54,635.25,990.29,0.00,Delivered,0
12594,2024-10-07,C1190,EMEA,Spain,Software,Design Suite,Enterprise,12,292.56,27.32,3510.72,327.84,3182.88,0.00,Delivered,0
10681,2024-10-08,C1040,EMEA,United Kingdom,Accessories,Desk Mat,SMB,5,27.58,6.31,103.42,31.55,71.87,0.25,Delivered,0
11219,2024-10-08,C1254,AMER,Canada,Hardware,USB-C Hub,Consumer,1,58.95,21.97,58.95,21.97,36.98,0.00,Delivered,0
12013,2024-10-08,C1009,EMEA,Germany,Services,Custom Integration,SMB,8,1382.11,418.87,11056.88,3350.96,7705.92,0.00,Delivered,0
12194,2024-10-08,C1181,EMEA,France,Software,Analytics Platform,Enterprise,3,464.39,36.92,1393.17,110.76,1282.41,0.00,Delivered,0
10128,2024-10-09,C1183,AMER,Mexico,Software,Cloud Backup 1TB,Enterprise,4,65.89,6.87,263.56,27.48,236.08,0.00,Delivered,0
10560,2024-10-09,C1119,APAC,Singapore,Services,Training Course,SMB,7,402.24,90.88,2815.68,636.16,2179.52,0.00,Delivered,1
11420,2024-10-09,C1125,AMER,Canada,Services,Priority Support,Mid-Market,2,204.80,36.32,409.60,72.64,336.96,0.00,Pending,0
11834,2024-10-09,C1169,AMER,Brazil,Accessories,Monitor Arm,Mid-Market,10,97.10,32.62,971.00,326.20,644.80,0.00,Delivered,0
11907,2024-10-09,C1068,EMEA,United Kingdom,Accessories,Cable Set,SMB,8,16.47,4.56,131.76,36.48,95.28,,Delivered,0
12564,2024-10-09,C1052,EMEA,Spain,Accessories,Cable Set,SMB,3,15.38,4.53,46.14,13.59,32.55,0.00,Delivered,0
12909,2024-10-09,C1129,AMER,Brazil,Software,Analytics Platform,Mid-Market,10,429.51,34.39,3865.59,343.90,3521.69,0.10,Delivered,0
10820,2024-10-10,C1284,AMER,Brazil,Hardware,Mechanical Keyboard,Consumer,1,143.76,47.06,143.76,47.06,96.70,0.00,Delivered,0
11138,2024-10-10,C1134,EMEA,Finland,Hardware,"27"" Monitor",Mid-Market,6,356.33,146.87,1924.18,881.22,1042.96,0.10,Delivered,0
11674,2024-10-10,C1050,AMER,Canada,Software,Editor Pro License,SMB,6,117.18,9.64,632.77,57.84,574.93,0.10,Delivered,1
12156,2024-10-10,C1069,AMER,Brazil,Accessories,Carry Sleeve,SMB,5,34.35,8.28,171.75,41.40,130.35,0.00,Delivered,0
12204,2024-10-10,C1096,AMER,Mexico,Services,Onboarding Workshop,SMB,2,582.35,155.79,1164.70,311.58,853.12,,Delivered,0
12404,2024-10-10,C1240,EMEA,France,Software,Design Suite,Consumer,4,289.06,27.17,1156.24,108.68,1047.56,0.00,Delivered,0
12494,2024-10-10,C1126,AMER,Brazil,Software,Editor Pro License,Mid-Market,11,106.53,9.85,1171.83,108.35,1063.48,0.00,Delivered,0
12822,2024-10-10,C1151,EMEA,Finland,Software,Analytics Platform,Mid-Market,7,443.29,34.34,3103.03,240.38,2862.65,0.00,Delivered,0
10484,2024-10-11,C1161,AMER,Mexico,Hardware,Mechanical Keyboard,Mid-Market,7,149.07,50.86,1043.49,356.02,687.47,0.00,Delivered,0
12144,2024-10-11,C1099,EMEA,Finland,Hardware,"27"" Monitor",SMB,6,358.27,141.57,2149.62,849.42,1300.20,,Delivered,1
12349,2024-10-11,C1125,AMER,Brazil,Hardware,Mechanical Keyboard,Mid-Market,4,143.19,50.38,572.76,201.52,371.24,0.00,Delivered,0
12842,2024-10-11,C1297,AMER,Mexico,Hardware,Docking Station,Consumer,2,218.14,92.60,436.28,185.20,251.08,0.00,Delivered,0
10430,2024-10-12,C1073,AMER,Mexico,Hardware,Mechanical Keyboard,SMB,8,141.84,50.37,1134.72,402.96,731.76,0.00,Delivered,0
10888,2024-10-12,C1184,EMEA,Netherlands,Accessories,Monitor Arm,Enterprise,17,103.60,33.62,1761.20,571.54,1189.66,0.00,Delivered,0
11333,2024-10-12,C1020,AMER,Brazil,Services,Custom Integration,SMB,5,1386.93,402.57,6934.65,2012.85,4921.80,0.00,Delivered,0
11853,2024-10-12,C1053,AMER,Canada,Software,Design Suite,SMB,2,279.08,28.07,558.16,56.14,502.02,0.00,Delivered,0
12906,2024-10-13,C1146,EMEA,Spain,Services,Custom Integration,Mid-Market,11,1352.62,406.08,14878.82,4466.88,10411.94,0.00,Delivered,0
12993,2024-10-13,C1309,AMER,United States,Services,Training Course,Consumer,1,376.31,83.32,357.49,83.32,274.17,0.05,Delivered,0
11701,2024-10-14,C1194,APAC,Japan,Accessories,Carry Sleeve,Enterprise,10,32.48,7.80,324.80,78.00,246.80,0.00,Delivered,0
12248,2024-10-14,C1246,AMER,Canada,Hardware,Docking Station,Consumer,2,222.94,92.73,401.29,185.46,215.83,0.10,Delivered,0
12464,2024-10-14,C1175,APAC,Singapore,Services,Priority Support,Mid-Market,5,208.68,37.22,1043.40,186.10,857.30,0.00,Delivered,0
10921,2024-10-15,C1139,APAC,Australia,Accessories,Carry Sleeve,Mid-Market,12,31.02,8.42,372.24,101.04,271.20,0.00,Cancelled,0
11775,2024-10-15,C1199,AMER,Mexico,Hardware,Laptop Stand,Enterprise,12,48.53,16.14,582.36,193.68,388.68,0.00,Delivered,0
12050,2024-10-15,C1024,EMEA,Finland,Software,Cloud Backup 1TB,SMB,3,68.96,6.76,206.88,20.28,186.60,0.00,Delivered,0
12055,2024-10-15,C1162,EMEA,Netherlands,Software,Design Suite,Mid-Market,9,280.41,26.93,2523.69,242.37,2281.32,0.00,Delivered,0
12107,2024-10-15,C1073,EMEA,Sweden,Services,Custom Integration,SMB,8,1387.24,431.84,11097.92,3454.72,7643.20,0.00,Delivered,0
12174,2024-10-15,C1139,EMEA,France,Accessories,Desk Mat,Mid-Market,12,26.90,6.10,322.80,73.20,249.60,0.00,Delivered,0
10488,2024-10-16,C1200,APAC,South Korea,Software,Cloud Backup 1TB,Enterprise,8,63.89,6.89,511.12,55.12,456.00,0.00,Delivered,0
10693,2024-10-16,C1158,EMEA,France,Hardware,"27"" Monitor",Mid-Market,4,362.43,140.99,1449.72,563.96,885.76,0.00,Shipped,0
11526,2024-10-16,C1241,EMEA,Finland,Services,Onboarding Workshop,Consumer,2,569.11,148.83,853.66,297.66,556.00,0.25,Delivered,0
12026,2024-10-16,C1131,APAC,Japan,Hardware,"27"" Monitor",Mid-Market,12,356.74,134.59,4280.88,1615.08,2665.80,0.00,Delivered,0
12633,2024-10-16,C1307,APAC,India,Software,Editor Pro License,Consumer,3,113.85,9.81,341.55,29.43,312.12,0.00,Delivered,0
10030,2024-10-17,C1094,AMER,Mexico,Hardware,"27"" Monitor",SMB,3,373.03,137.02,1119.09,411.06,708.03,0.00,Delivered,0
10528,2024-10-17,C1083,AMER,United States,Hardware,"27"" Monitor",SMB,8,362.00,146.43,2896.00,1171.44,1724.56,0.00,Delivered,0
11844,2024-10-17,C1166,AMER,Mexico,Accessories,Carry Sleeve,Mid-Market,3,33.50,8.43,100.50,25.29,75.21,0.00,Delivered,0
12274,2024-10-17,C1032,AMER,Brazil,Hardware,"27"" Monitor",SMB,2,347.31,135.41,694.62,270.82,423.80,0.00,Delivered,0
12500,2024-10-18,C1098,EMEA,France,Software,Cloud Backup 1TB,SMB,3,63.02,6.93,189.06,20.79,168.27,0.00,Delivered,0
10443,2024-10-19,C1166,APAC,Japan,Software,Design Suite,Mid-Market,10,263.35,26.09,2106.80,260.90,1845.90,0.20,Delivered,0
10707,2024-10-19,C1133,EMEA,United Kingdom,Hardware,Webcam HD,Mid-Market,10,86.15,32.25,818.42,322.50,495.92,0.05,Delivered,0
12283,2024-10-19,C1015,AMER,Canada,Software,Analytics Platform,SMB,5,468.10,37.62,2340.50,188.10,2152.40,0.00,Delivered,0
12381,2024-10-19,C1178,EMEA,Sweden,Hardware,Laptop Stand,Mid-Market,12,49.91,15.50,598.92,186.00,412.92,0.00,Delivered,0
12772,2024-10-19,C1178,EMEA,Spain,Software,VPN Annual,Mid-Market,11,43.03,3.12,473.33,34.32,439.01,0.00,Pending,0
10083,2024-10-20,C1100,AMER,Canada,Hardware,Laptop Stand,SMB,7,47.41,14.93,298.68,104.51,194.17,0.10,Delivered,0
10167,2024-10-20,C1029,AMER,Canada,Services,Training Course,SMB,2,405.57,84.85,811.14,169.70,641.44,0.00,Delivered,0
10918,2024-10-20,C1093,EMEA,France,Accessories,Carry Sleeve,SMB,4,31.01,8.03,111.64,32.12,79.52,0.10,Delivered,0
12154,2024-10-20,C1188,AMER,Canada,Hardware,Mechanical Keyboard,Enterprise,11,143.31,47.38,1576.41,521.18,1055.23,0.00,Delivered,0
12239,2024-10-20,C1025,EMEA,Netherlands,Services,Custom Integration,SMB,3,1291.31,416.18,3873.93,1248.54,2625.39,0.00,Delivered,0
12727,2024-10-20,C1063,AMER,Canada,Software,Cloud Backup 1TB,SMB,6,68.59,6.76,411.54,40.56,370.98,0.00,Pending,0
12921,2024-10-20,C1099,EMEA,Finland,Hardware,USB-C Hub,SMB,7,56.35,21.32,394.45,149.24,245.21,0.00,Delivered,1
10096,2024-10-21,C1193,EMEA,France,Accessories,Carry Sleeve,Enterprise,14,33.95,8.53,475.30,119.42,355.88,0.00,Delivered,0
10105,2024-10-21,C1096,AMER,Brazil,Software,Analytics Platform,SMB,3,458.28,37.10,1306.10,111.30,1194.80,0.05,Delivered,0
10999,2024-10-21,C1129,AMER,Mexico,Accessories,Desk Mat,Mid-Market,8,26.68,6.28,213.44,50.24,163.20,0.00,Shipped,0
10084,2024-10-22,C1203,AMER,Canada,Accessories,Monitor Arm,Enterprise,8,95.78,33.36,766.24,266.88,499.36,0.00,Delivered,1
10474,2024-10-22,C1131,APAC,South Korea,Software,Cloud Backup 1TB,Mid-Market,7,64.26,6.90,449.82,48.30,401.52,0.00,Delivered,0
10506,2024-10-22,C1292,EMEA,United Kingdom,Software,Editor Pro License,Consumer,3,117.44,9.79,352.32,29.37,322.95,0.00,Delivered,0
10547,2024-10-22,C1102,AMER,United States,Software,Analytics Platform,SMB,3,445.59,36.78,1336.77,110.34,1226.43,0.00,Delivered,0
10691,2024-10-22,C1201,EMEA,France,Services,Training Course,Enterprise,4,386.06,91.64,1544.24,366.56,1177.68,0.00,Delivered,0
11813,2024-10-22,C1302,APAC,Singapore,Services,Custom Integration,Consumer,4,1355.86,415.68,5423.44,1662.72,3760.72,0.00,Delivered,0
11851,2024-10-22,C1208,EMEA,United Kingdom,Hardware,"27"" Monitor",Enterprise,18,339.86,136.47,6117.48,2456.46,3661.02,0.00,Delivered,0
12357,2024-10-22,C1163,EMEA,Sweden,Accessories,Carry Sleeve,Mid-Market,12,34.43,8.08,371.84,96.96,274.88,0.10,Cancelled,0
12788,2024-10-22,C1133,EMEA,Finland,Accessories,Cable Set,Mid-Market,4,15.39,4.42,61.56,17.68,43.88,0.00,Delivered,0
12879,2024-10-22,C1203,EMEA,Finland,Software,Editor Pro License,Enterprise,3,113.30,9.86,339.90,29.58,310.32,0.00,Delivered,0
11468,2024-10-23,C1027,EMEA,Netherlands,Services,Training Course,SMB,2,390.22,85.51,780.44,171.02,609.42,0.00,Pending,0
12456,2024-10-23,C1181,AMER,Canada,Hardware,Docking Station,Enterprise,14,216.47,95.06,2727.52,1330.84,1396.68,0.10,Delivered,0
12600,2024-10-23,C1123,AMER,Brazil,Accessories,Carry Sleeve,Mid-Market,6,32.04,8.18,192.24,49.08,143.16,0.00,Delivered,0
10564,2024-10-24,C1221,EMEA,Netherlands,Hardware,USB-C Hub,Consumer,3,59.01,21.75,177.03,65.25,111.78,0.00,Pending,0
11843,2024-10-24,C1152,EMEA,France,Software,VPN Annual,Mid-Market,10,42.21,3.09,358.79,30.90,327.89,0.15,Delivered,0
11929,2024-10-24,C1173,APAC,Japan,Services,Onboarding Workshop,Mid-Market,11,538.62,147.96,4443.61,1627.56,2816.05,0.25,Delivered,0
12740,2024-10-24,C1147,EMEA,United Kingdom,Hardware,"27"" Monitor",Mid-Market,2,353.06,140.04,529.59,280.08,249.51,0.25,Delivered,0
12956,2024-10-24,C1137,AMER,Mexico,Accessories,Carry Sleeve,Mid-Market,6,33.07,8.17,198.42,49.02,149.40,0.00,Delivered,0
11052,2024-10-25,C1026,AMER,United States,Hardware,Mechanical Keyboard,SMB,3,150.13,47.31,450.39,141.93,308.46,,Delivered,0
11611,2024-10-25,C1038,EMEA,Spain,Accessories,Desk Mat,SMB,7,26.77,5.98,187.39,41.86,145.53,0.00,Pending,0
11916,2024-10-25,C1158,APAC,Singapore,Hardware,"27"" Monitor",Mid-Market,6,366.06,146.30,2196.36,877.80,1318.56,0.00,Delivered,0
12379,2024-10-25,C1301,EMEA,Germany,Software,VPN Annual,Consumer,1,41.12,3.16,39.06,3.16,35.90,0.05,Delivered,0
10518,2024-10-26,C1135,APAC,Japan,Accessories,Cable Set,Mid-Market,3,16.95,4.46,50.85,13.38,37.47,0.00,Delivered,0
10931,2024-10-26,C1171,EMEA,France,Services,Onboarding Workshop,Mid-Market,10,581.83,145.79,5818.30,1457.90,4360.40,0.00,Pending,0
11228,2024-10-26,C1216,EMEA,Sweden,Services,Priority Support,Consumer,1,190.70,36.98,190.70,36.98,153.72,0.00,Delivered,0
12407,2024-10-26,C1018,AMER,Canada,Services,Custom Integration,SMB,6,1418.10,413.16,8508.60,2478.96,6029.64,0.00,Delivered,0
10197,2024-10-27,C1184,APAC,Australia,Hardware,Webcam HD,Enterprise,11,87.71,31.94,964.81,351.34,613.47,0.00,Shipped,0
11199,2024-10-27,C1181,EMEA,United Kingdom,Software,Design Suite,Enterprise,12,276.24,26.66,3314.88,319.92,2994.96,0.00,Delivered,0
11514,2024-10-27,C1094,AMER,Mexico,Accessories,Carry Sleeve,SMB,2,34.17,8.12,68.34,16.24,52.10,0.00,Delivered,0
11725,2024-10-27,C1198,EMEA,Finland,Hardware,USB-C Hub,Enterprise,10,57.26,21.59,543.97,215.90,328.07,0.05,Delivered,0
11784,2024-10-27,C1088,AMER,Mexico,Hardware,Webcam HD,SMB,7,89.72,31.68,628.04,221.76,406.28,0.00,Delivered,0
12403,2024-10-27,C1139,EMEA,France,Services,Custom Integration,Mid-Market,12,1365.61,430.57,16387.32,5166.84,11220.48,0.00,Delivered,0
10819,2024-10-28,C1195,EMEA,Sweden,Accessories,Cable Set,Enterprise,18,16.99,4.23,305.82,76.14,229.68,0.00,Delivered,0
11244,2024-10-28,C1197,APAC,Singapore,Software,Design Suite,Enterprise,4,280.70,26.03,1122.80,104.12,1018.68,,Delivered,0
12323,2024-10-28,C1188,EMEA,Finland,Services,Onboarding Workshop,Enterprise,5,552.88,152.25,2764.40,761.25,2003.15,0.00,Delivered,0
12427,2024-10-28,C1075,EMEA,Finland,Software,VPN Annual,SMB,8,42.00,3.14,336.00,25.12,310.88,,Delivered,0
12920,2024-10-28,C1133,APAC,Japan,Hardware,"27"" Monitor",Mid-Market,3,349.00,142.17,1047.00,426.51,620.49,0.00,Delivered,0
10176,2024-10-29,C1200,EMEA,Netherlands,Hardware,Docking Station,Enterprise,11,215.75,87.41,2135.93,961.51,1174.42,0.10,Delivered,0
10264,2024-10-29,C1264,EMEA,Finland,Hardware,Webcam HD,Consumer,3,92.94,32.27,223.06,96.81,126.25,0.20,Delivered,0
10279,2024-10-29,C1111,EMEA,United Kingdom,Accessories,Carry Sleeve,SMB,5,32.64,7.90,163.20,39.50,123.70,0.00,Delivered,0
10526,2024-10-29,C1189,AMER,Canada,Hardware,Docking Station,Enterprise,3,213.89,92.48,641.67,277.44,364.23,0.00,Pending,0
10917,2024-10-29,C1138,EMEA,Spain,Hardware,Docking Station,Mid-Market,8,218.97,88.07,1751.76,704.56,1047.20,0.00,Delivered,0
11070,2024-10-29,C1100,AMER,Brazil,Hardware,Laptop Stand,SMB,1,51.23,15.10,51.23,15.10,36.13,0.00,Delivered,0
10263,2024-10-30,C1122,AMER,Canada,Accessories,Cable Set,Mid-Market,3,16.58,4.51,49.74,13.53,36.21,0.00,Delivered,0
11381,2024-10-30,C1091,EMEA,Germany,Accessories,Carry Sleeve,SMB,3,31.12,8.33,93.36,24.99,68.37,0.00,Delivered,0
